ticker,date,time,title,datetime,hour,compound
AAPL,2023-11-03,10:50 AM,Apple opens its first store in China's Wenzhou,2023-11-03 10:50:00,10,0.0
AAPL,2023-11-03,10:31 AM,Q4 2023 Apple Inc Earnings Call,2023-11-03 10:31:00,10,0.0
AAPL,2023-11-03,10:30 AM,Bernstein's Toni Sacconaghi on Apple: The question for investors is how much to pay for the company,2023-11-03 10:30:00,10,-0.1027
AAPL,2023-11-03,10:22 AM,"Morning Brew: Jobs Growth Moderates, Fortinet Plunges, Apple Dips, and Regeneron Upgraded",2023-11-03 10:22:00,10,0.3818
AAPL,2023-11-03,10:14 AM,Apple Has a China Problem. Why Its the Biggest Negative for the Stock.,2023-11-03 10:14:00,10,-0.7506
AAPL,2023-11-03,10:01 AM,Apple Warns of Sluggish Holiday Quarter After China Slowdown,2023-11-03 10:01:00,10,-0.1027
AAPL,2023-11-03,10:00 AM,Apple falls; muted sales forecast and China woes cloud Q4 earnings,2023-11-03 10:00:00,10,-0.4404
AAPL,2023-11-03,09:59 AM,Teslas Dimming Growth Puts Big Seven Status Under Spotlight,2023-11-03 09:59:00,9,0.3818
AAPL,2023-11-03,09:47 AM,"Apple earnings: iPhone market share still solid, analyst says",2023-11-03 09:47:00,9,0.4215
AAPL,2023-11-03,09:40 AM,"Apple told EU regulators it has three browsers, all called Safari",2023-11-03 09:40:00,9,0.0
AAPL,2023-11-03,09:37 AM,Apples Disappointing Outlook Spotlights Growing China Woes,2023-11-03 09:37:00,9,-0.6597
AAPL,2023-11-03,09:30 AM,"Apple is not really immune to consumer softness, says BofA's Wamsi Mohan",2023-11-03 09:30:00,9,-0.2743
AAPL,2023-11-03,09:28 AM,"Strikes have cost the US economy more than 75,000 jobs this year",2023-11-03 09:28:00,9,-0.3612
AAPL,2023-11-03,09:15 AM,"Apple slumps as muted holiday sales forecast, China woes, cloud Q4 earnings",2023-11-03 09:15:00,9,-0.0516
AAPL,2023-11-03,09:00 AM,Apple Investors Need to Watch This Level,2023-11-03 09:00:00,9,0.0
AAPL,2023-11-03,08:59 AM,Top Apple analysts react to post-earnings stock slide,2023-11-03 08:59:00,8,0.2023
AAPL,2023-11-03,08:38 AM,Here's Why We're Cutting Our Price Target on Apple,2023-11-03 08:38:00,8,-0.128
AAPL,2023-11-03,08:38 AM,Here's Why We Are Cutting Our Price Target on Apple,2023-11-03 08:38:00,8,-0.128
AAPL,2023-11-03,08:29 AM,"Apple will see a reacceleration of growth in the coming months, says Neuberger Berman's Daniel Flax",2023-11-03 08:29:00,8,0.3818
AAPL,2023-11-03,07:47 AM,Apple stock falls after cautious outlook overshadows record iPhone quarter,2023-11-03 07:47:00,7,-0.1027
AAPL,2023-11-03,07:47 AM,Apple Earnings Top Estimates. Why the Stock Is Down.,2023-11-03 07:47:00,7,0.2023
AAPL,2023-11-03,07:43 AM,13-inch MacBook Pro vs 14-inch MacBook Pro with M3,2023-11-03 07:43:00,7,0.0
AAPL,2023-11-03,07:43 AM,"Ambivalent Apple, Jobs Day, Gaining Back Lost Ground, T-Bill Tizzy",2023-11-03 07:43:00,7,0.25
AAPL,2023-11-03,07:43 AM,"Ambivalent Apple, Jobs Data on Tap, Gaining Back Lost Ground, T-Bill Tizzy",2023-11-03 07:43:00,7,0.25
AAPL,2023-11-03,07:26 AM,5 Things to Know Before Markets Open,2023-11-03 07:26:00,7,0.0
AAPL,2023-11-03,07:11 AM,US STOCKS-Futures slip on Apple's weak forecast; payrolls data looms,2023-11-03 07:11:00,7,-0.5423
AAPL,2023-11-03,06:28 AM,Apple tumbles after warning of dull holiday quarter,2023-11-03 06:28:00,6,-0.34
AAPL,2023-11-03,06:22 AM,Apples Frosty Christmas Guidance Is a Concern for Retailers. Heres Why.,2023-11-03 06:22:00,6,0.0
AAPL,2023-11-03,06:16 AM,The Bulls Have the Advantage as the Market Deals With Apple and Jobs News,2023-11-03 06:16:00,6,0.25
AAPL,2023-11-03,06:00 AM,Investors Arent Buying Apples New iPhone,2023-11-03 06:00:00,6,0.0
AAPL,2023-11-03,05:50 AM,US STOCKS-Futures slip on Apple's weak forecast as payrolls data looms,2023-11-03 05:50:00,5,-0.5423
AAPL,2023-11-03,04:57 AM,Apple Is Still Struggling. Why China Is the Biggest Negative for the Stock.,2023-11-03 04:57:00,4,-0.7579
AAPL,2023-11-03,03:44 AM,"Apple reports full-year sales decline, encounters challenges in China",2023-11-03 03:44:00,3,0.0772
AAPL,2023-11-02,11:58 PM,"UPDATE 1-China iPhone sales strong, Apple tells investors as Huawei threat looms",2023-11-02 23:58:00,23,-0.1779
AAPL,2023-11-02,11:20 PM,Analyst Report: Apple Inc.,2023-11-02 23:20:00,23,0.0
AAPL,2023-11-02,10:35 PM,Apple CEO Tim Cook calls AI a fundamental technology,2023-11-02 22:35:00,22,0.0
AAPL,2023-11-02,09:25 PM,"Tim Cook keeps giving the same answer about Apples generative AI plans, and its falling flat with investors",2023-11-02 21:25:00,21,0.2023
AAPL,2023-11-02,08:48 PM,"China iPhone sales strong, Apple tells investors as Huawei threat looms",2023-11-02 20:48:00,20,-0.1779
AAPL,2023-11-02,08:05 PM,Apple Earnings Highlight Double-Digit Earnings Growth,2023-11-02 20:05:00,20,0.6124
AAPL,2023-11-02,08:00 PM,"Apple MixC Wenzhou opens for customers this Saturday, November 4, in China",2023-11-02 20:00:00,20,0.0
AAPL,2023-11-02,07:19 PM,Apple shares slide as holiday forecast misses expectations,2023-11-02 19:19:00,19,0.4588
AAPL,2023-11-02,06:27 PM,"'This was a real yawner of a quarter' for Apple, says Annandale's George Seay",2023-11-02 18:27:00,18,0.0
AAPL,2023-11-02,06:27 PM,"Apple should be viewed as a consumer staples company, says Deepwater's Gene Munster",2023-11-02 18:27:00,18,0.0
AAPL,2023-11-02,06:27 PM,"Apple reports Q4 earnings, beats on sales and EPS",2023-11-02 18:27:00,18,0.0
AAPL,2023-11-02,06:06 PM,Markets Up Big Again; Apple (AAPL) Beats Modestly,2023-11-02 18:06:00,18,0.0
AAPL,2023-11-02,06:06 PM,Apple Sales Decline as China Market Weighs on Earnings Report,2023-11-02 18:06:00,18,0.0
AAPL,2023-11-02,06:02 PM,Apples slower device sales continue to weigh on earnings,2023-11-02 18:02:00,18,0.0
AAPL,2023-11-02,06:02 PM,Apple Stock Slips Despite Earnings Beat. The Outlook Is a Problem.,2023-11-02 18:02:00,18,-0.4019
AAPL,2023-11-02,05:58 PM,Apple expects strong Mac growth in the holiday quarter,2023-11-02 17:58:00,17,0.8225
AAPL,2023-11-02,05:55 PM,Apple Inc (AAPL) Reports Q4 2023 Earnings: iPhone Revenue Sets September Quarter Record,2023-11-02 17:55:00,17,0.0
AAPL,2023-11-02,05:54 PM,Apple suffers longest slump in over 20 years as Chinese sales suffer,2023-11-02 17:54:00,17,-0.765
AAPL,2023-11-02,05:42 PM,Apple full-year results drop for the first time since 2019,2023-11-02 17:42:00,17,-0.2732
AAPL,2023-11-02,05:27 PM,"Apple earnings top forecasts, but sales fall for 4th straight quarter on Mac, China weakness",2023-11-02 17:27:00,17,-0.2382
AAPL,2023-11-02,05:27 PM,"Apple beating on services is 'huge for them', says Alex Kantrowitz following Q4 results",2023-11-02 17:27:00,17,-0.1779
AAPL,2023-11-02,05:18 PM,Apple stock can't 'solely rely' on iPhone sales: Analyst,2023-11-02 17:18:00,17,0.0
AAPL,2023-11-02,05:12 PM,Apple Stock Drops As Sales Fall For Fourth Straight Quarter,2023-11-02 17:12:00,17,0.2263
AAPL,2023-11-02,05:04 PM,Apple's sales fall for the fourth straight quarter despite a strong start for latest iPhones,2023-11-02 17:04:00,17,-0.2028
AAPL,2023-11-02,04:59 PM,"Apple Services Revenue Climbs in Q4, Despite Companywide Revenue Decline",2023-11-02 16:59:00,16,0.0
AAPL,2023-11-02,04:55 PM,Breaking Down Apple's Fourth-Quarter Earnings,2023-11-02 16:55:00,16,0.0
AAPL,2023-11-02,04:52 PM,"Apple Beats After the Close, Capping a Low-Energy Rally",2023-11-02 16:52:00,16,0.0
AAPL,2023-11-02,04:47 PM,Tim Cook highlights 'all-time record' for Apple Services,2023-11-02 16:47:00,16,0.0
AAPL,2023-11-02,04:38 PM,Apple: Fiscal Q4 Earnings Snapshot,2023-11-02 16:38:00,16,0.0
AAPL,2023-11-02,04:37 PM,Apple's fourth quarter revenue for 2023 dips to $89.5B,2023-11-02 16:37:00,16,0.0
AAPL,2023-11-02,04:33 PM,Apple Stock Falls After Revenue Slips From Last Years Quarter,2023-11-02 16:33:00,16,0.0
TSLA,2023-11-03,12:11 AM,UPDATE 1-Musk's xAI set to launch first AI model to select group,2023-11-03 00:11:00,0,0.0
TSLA,2023-11-03,08:32 PM,"UAW's Tesla push could push Musk into robotic car building faster, says Ross Gerber",2023-11-03 20:32:00,20,0.0
TSLA,2023-11-03,06:40 PM,Why Lucid Group Stock Lost 26% in October,2023-11-03 18:40:00,18,-0.3182
TSLA,2023-11-03,06:08 PM,Tesla Vs. BYD 2023: BYD Has Seized The BEV Crown. The Actual Coronation Will Come Later.,2023-11-03 18:08:00,18,0.0
TSLA,2023-11-03,05:35 PM,Elon Musk says AI will eventually create a situation where 'no job is needed',2023-11-03 17:35:00,17,-0.0258
TSLA,2023-11-03,05:07 PM,Cathie Wood reveals the truth behind Elon Musk's fruitless self-driving predictions,2023-11-03 17:07:00,17,0.3182
TSLA,2023-11-03,04:43 PM,Elon Musk says his AI company is ready to release its first product,2023-11-03 16:43:00,16,0.3612
TSLA,2023-11-03,02:46 PM,One of Tesla's most prominent competitors has no plans to engage in Elon Musk's vicious price war,2023-11-03 14:46:00,14,-0.5584
TSLA,2023-11-03,01:54 PM,Lucid cuts prices of electric sedans for limited time amid EV price wars,2023-11-03 13:54:00,13,-0.7717
TSLA,2023-11-03,01:52 PM,Pound higher as markets predict interest rate cuts,2023-11-03 13:52:00,13,0.2023
TSLA,2023-11-03,01:26 PM,This week in Bidenomics: Picket payoff,2023-11-03 13:26:00,13,0.0
TSLA,2023-11-03,12:49 PM,"Elon Musk says AI will create a world where no job is needed, but Nvidia billionaire Jensen Huang couldnt disagree more: Humans have a lot of ideas",2023-11-03 12:49:00,12,0.4071
TSLA,2023-11-03,11:49 AM,UAW President Shawn Fain says he's coming for Elon Musk's Tesla next,2023-11-03 11:49:00,11,0.0
TSLA,2023-11-03,11:40 AM,PCAR or TSLA: Which Is the Better Value Stock Right Now?,2023-11-03 11:40:00,11,0.6486
TSLA,2023-11-03,10:43 AM,China to build humanoid robots by 2025,2023-11-03 10:43:00,10,0.0
TSLA,2023-11-03,10:41 AM,Tesla Chief Elon Musk has a harsh reaction to Sam Bankman-Fried's day in court,2023-11-03 10:41:00,10,-0.4404
TSLA,2023-11-03,09:59 AM,Teslas Dimming Growth Puts Big Seven Status Under Spotlight,2023-11-03 09:59:00,9,0.3818
TSLA,2023-11-03,09:56 AM,"Why NIOs Reported Layoffs Could Be Bad News for Tesla, BYD, Other EV Makers",2023-11-03 09:56:00,9,-0.5423
TSLA,2023-11-03,09:24 AM,Elon Musks AI startup is about to release its tech to a select groupand he says its the best that exists on the market,2023-11-03 09:24:00,9,0.6369
TSLA,2023-11-03,09:00 AM,"Investors Heavily Search Tesla, Inc. (TSLA): Here is What You Need to Know",2023-11-03 09:00:00,9,0.0
TSLA,2023-11-03,09:00 AM,Why Tesla's Stock Price Is Crashing,2023-11-03 09:00:00,9,0.0
TSLA,2023-11-03,07:30 AM,2 Stock-Split Growth Stocks to Buy Hand Over Fist in November,2023-11-03 07:30:00,7,0.7003
TSLA,2023-11-03,07:00 AM,How to Turn Your Electric Car Into a Mobile Power Plant,2023-11-03 07:00:00,7,0.0
TSLA,2023-11-03,06:16 AM,Musk's xAI set to launch first AI model to select group,2023-11-03 06:16:00,6,0.0
TSLA,2023-11-03,05:41 AM,Chinese EV Maker Nio to Cut 10% of Staff Positions and May Spin Off Businesses,2023-11-03 05:41:00,5,-0.2732
TSLA,2023-11-03,05:22 AM,Why It's Time to Buy These 2 Growth Stocks on the Dip,2023-11-03 05:22:00,5,0.3818
TSLA,2023-11-03,05:06 AM,"1 Stock-Split Stock to Buy Hand Over Fist in November, and 1 to Avoid",2023-11-03 05:06:00,5,0.25
TSLA,2023-11-03,04:57 AM,Elon Musk on the Future of Work: No Jobs Needed,2023-11-03 04:57:00,4,-0.296
TSLA,2023-11-03,12:25 AM,China and Rogue Robots: Elon Musk and Rishi Sunak Discuss AI,2023-11-03 00:25:00,0,0.0
TSLA,2023-11-02,10:04 PM,"Tesla stock jumped 6%, but not for why you think",2023-11-02 22:04:00,22,0.0
TSLA,2023-11-02,09:56 PM,The UAW Beat Detroit. Tesla Will Be a Different Beast.,2023-11-02 21:56:00,21,0.0
TSLA,2023-11-02,09:13 PM,UPDATE 1-Elon Musk asks court to reject SEC's bid to make him testify in Twitter probe,2023-11-02 21:13:00,21,-0.4019
TSLA,2023-11-02,08:20 PM,Elon Musk asks court to reject SEC's bid to make him testify in Twitter probe,2023-11-02 20:20:00,20,-0.4019
TSLA,2023-11-02,07:57 PM,Elon Musk asks court to reject SEC's bid to force him to testify in Twitter probe,2023-11-02 19:57:00,19,-0.4019
TSLA,2023-11-02,06:18 PM,"UPDATE 1-Elon Musk and Rishi Sunak chat China, killer robots and the meaning of life",2023-11-02 18:18:00,18,-0.6486
TSLA,2023-11-02,05:32 PM,"UPDATE 2-UAW gears up to organize at Toyota, other nonunion automakers",2023-11-02 17:32:00,17,0.0
TSLA,2023-11-02,04:56 PM,BP buys $100 million worth of Tesla chargers,2023-11-02 16:56:00,16,0.2263
TSLA,2023-11-02,04:49 PM,Tesla Stock Soars on Analysts $4 Trillion Prediction. Shares Cant Even Hold Their Ground.,2023-11-02 16:49:00,16,0.296
TSLA,2023-11-02,04:49 PM,Tesla Could Be Worth $4 Trillion. A Steady $200 Stock Price Would Be Great for Now.,2023-11-02 16:49:00,16,0.7184
TSLA,2023-11-02,04:35 PM,The UAW won big against Detroit automakers. Unionizing Tesla and Toyota will be tougher,2023-11-02 16:35:00,16,0.6597
TSLA,2023-11-02,04:01 PM,Tesla Is Delivering The New Model 3 In China. Will It Propel The EV Giant To A Record Q4?,2023-11-02 16:01:00,16,0.0
TSLA,2023-11-02,03:14 PM,Toyota Posts Impressive Quarterly Results And Worksport Gears Up For COR Battery Alpha Release,2023-11-02 15:14:00,15,0.5106
TSLA,2023-11-02,02:06 PM,"Charlie Munger says Elon Musk is outclassed by the head of Chinas BYD, which is poised to overtake Tesla in global sales of fully electric vehicles",2023-11-02 14:06:00,14,0.25
TSLA,2023-11-02,02:00 PM,Musk gives Ukraine discount on Tesla Powerwalls to prevent blackouts,2023-11-02 14:00:00,14,0.0258
TSLA,2023-11-02,01:07 PM,"UAW gears up to organize Toyota, other nonunion automakers",2023-11-02 13:07:00,13,0.0
TSLA,2023-11-02,12:55 PM,Investors ramp up bets on rate cut next year after BoE meeting,2023-11-02 12:55:00,12,-0.2732
TSLA,2023-11-02,12:40 PM,Why Tesla Stock Jumped Today,2023-11-02 12:40:00,12,0.0
TSLA,2023-11-02,12:23 PM,"California EV sales top 20% through Q3, with Tesla's Model Y leading the way",2023-11-02 12:23:00,12,0.2023
TSLA,2023-11-02,10:50 AM,Want a Piece of SpaceX? Now Theres an Easy Way to Do That.,2023-11-02 10:50:00,10,0.4939
TSLA,2023-11-02,09:32 AM,Elon Musk on Ron Baron's $4 trillion Tesla market cap projection,2023-11-02 09:32:00,9,0.0
TSLA,2023-11-02,09:03 AM,Big Tech Sell-Off: Will Tesla Be the Next Domino to Fall?,2023-11-02 09:03:00,9,0.0
TSLA,2023-11-02,07:10 AM,Is Tesla's Big Gamble on Price Cuts Paying Off?,2023-11-02 07:10:00,7,-0.296
TSLA,2023-11-02,06:00 AM,Mercedes looks to take a big bite out of key Tesla business,2023-11-02 06:00:00,6,0.0
TSLA,2023-11-02,05:06 AM,Tesla's Oct China-made EV sales fall 2.6% from Sept,2023-11-02 05:06:00,5,0.0
TSLA,2023-11-02,05:03 AM,2 Artificial Intelligence (AI) Growth Stocks That Can Join Apple and Microsoft in the $2 Trillion Club by 2030,2023-11-02 05:03:00,5,0.7845
TSLA,2023-11-02,04:58 AM,UPDATE 1-Tesla's Oct China-made EV sales fall 2.6% from Sept,2023-11-02 04:58:00,4,0.0
TSLA,2023-11-02,02:07 AM,Slow high-end EV demand lowers Panasonic's battery capacity utilization rate,2023-11-02 02:07:00,2,-0.25
TSLA,2023-11-01,04:49 PM,Albemarle cuts annual forecast on slumping lithium prices,2023-11-01 16:49:00,16,-0.296
TSLA,2023-11-01,04:42 PM,"Albemarle quarterly profit drops, forecast cut on falling lithium prices",2023-11-01 16:42:00,16,0.0516
TSLA,2023-11-01,04:40 PM,EV Stocks: Why Toyota And This 'Top Pick' Tesla Rival Are Surging,2023-11-01 16:40:00,16,0.2023
TSLA,2023-11-01,04:09 PM,Why Tesla Stock Drove Into a Ditch in October,2023-11-01 16:09:00,16,0.0
TSLA,2023-11-01,03:44 PM,Elon Musk's X (Twitter) post pumps this crypto token by 400%,2023-11-01 15:44:00,15,0.0
TSLA,2023-11-01,03:33 PM,BYDs Surging Electric Vehicle Sales Expose Elon Musks Risky Bet,2023-11-01 15:33:00,15,-0.34
TSLA,2023-11-01,03:01 PM,UAW Strike Is Coming To An End; Is Tesla Next To Organize?,2023-11-01 15:01:00,15,-0.128
TSLA,2023-11-01,02:26 PM,BYD Outperformed Tesla While Li Auto And XPeng Revealed Delivery Records,2023-11-01 14:26:00,14,0.0
TSLA,2023-11-01,01:05 PM,Toyota Earnings May Show a Flaw in Teslas Pricing Strategy,2023-11-01 13:05:00,13,0.0
TSLA,2023-11-01,12:49 PM,Autoworkers won big pay hikes. They plan to leverage it against Tesla and Toyota,2023-11-01 12:49:00,12,0.5106
TSLA,2023-11-01,12:46 PM,"Magnificent Seven stocks diverge on AI, cloud performances",2023-11-01 12:46:00,12,0.5994
TSLA,2023-11-01,11:41 AM,Japan's Toyota Stock Jumps On Earnings. 'Top Pick' Tesla Rival XPeng Also Surges.,2023-11-01 11:41:00,11,0.2023
TSLA,2023-11-01,11:38 AM,Billionaire Tesla investor says one of Elon Musk's ventures will be worth at least $600 billion by 2030,2023-11-01 11:38:00,11,0.2263
TSLA,2023-11-01,11:25 AM,"China's BYD Posts Record EV Sales At Home And Abroad, As Tesla Stumbles",2023-11-01 11:25:00,11,0.0
TSLA,2023-11-01,11:10 AM,5 Inverse ETFs That Gained More Than 25% in October,2023-11-01 11:10:00,11,0.3818
TSLA,2023-11-01,10:57 AM,China's BYD Posts Record October Sales At Home  And Abroad  As Tesla Stumbles,2023-11-01 10:57:00,10,0.0
TSLA,2023-11-01,10:57 AM,"Chinese EV Stocks Nio, Li, Xpeng Report October Deliveries",2023-11-01 10:57:00,10,0.0
TSLA,2023-11-01,10:46 AM,China's EV giant BYD is slowly closing its profit gap with Tesla,2023-11-01 10:46:00,10,0.4404
TSLA,2023-11-01,09:31 AM,Elon Musk Gave More Details About the Tesla Cybertruckand Showed an Arrow Cant Penetrate Its Side,2023-11-01 09:31:00,9,0.0
TSLA,2023-11-01,09:21 AM,The 'Magnificent Seven' stock market leaders went their separate ways in October,2023-11-01 09:21:00,9,0.5994
TSLA,2023-11-01,09:15 AM,Top analysts break down the 'meltdown' of the global electric vehicle market,2023-11-01 09:15:00,9,0.2023
TSLA,2023-11-01,09:15 AM,Tesla Stock Is Up 67% in 2023. Here's Why That's Not So Impressive.,2023-11-01 09:15:00,9,-0.4439
TSLA,2023-11-01,08:35 AM,"Tesla Vs. BYD 2023: TSLA Below Key Level As Archrival's Earnings, Sales Boom",2023-11-01 08:35:00,8,0.0
TSLA,2023-11-01,08:21 AM,"Elon Musk: Tesla aims to produce about 200,000 Cybertrucks a year",2023-11-01 08:21:00,8,0.0
TSLA,2023-11-01,07:49 AM,"No, An Arrow Cannot Penetrate Cybertrucks Side, and Other Details From Tesla CEO Musk",2023-11-01 07:49:00,7,-0.296
TSLA,2023-11-01,07:32 AM,3 Reasons I'd Stay Far Away From Tesla Stock Right Now,2023-11-01 07:32:00,7,0.0
TSLA,2023-11-01,07:00 AM,'You're the joke': Kevin O'Leary's son schooled his father on savvy investing while still an intern and changed O'Leary's view on growth stocks forever  here's how,2023-11-01 07:00:00,7,0.3818
TSLA,2023-11-01,06:47 AM,"NIO, XPeng, and Li Auto Deliveries Set a Record. Tesla Investors Are Relieved.",2023-11-01 06:47:00,6,0.3818
TSLA,2023-11-01,06:44 AM,Two Tesla Rivals Report Record Sales After Warren Buffett Dumps More Shares Of Another,2023-11-01 06:44:00,6,-0.0534
TSLA,2023-11-01,06:15 AM,Tesla's True Cost of Ownership Revealed: Disasterous News for EVs,2023-11-01 06:15:00,6,0.4215
TSLA,2023-11-01,05:55 AM,"Mega-cap firm valuations fall amid rising rates, tech earnings concerns",2023-11-01 05:55:00,5,0.0
TSLA,2023-11-01,05:44 AM,2 Magnificent Stocks to Build Wealth for Retirement,2023-11-01 05:44:00,5,0.7964
TSLA,2023-11-01,05:41 AM,"Down More Than 20% in 3 Weeks, Is Tesla Stock a Buy?",2023-11-01 05:41:00,5,0.0
TSLA,2023-11-01,05:40 AM,Tesla CEO Musk Reveals More Cybertruck Details Ahead of First Deliveries. What to Know.,2023-11-01 05:40:00,5,0.0
TSLA,2023-10-31,09:19 PM,Kevin O'Leary: X is a 'walking disaster' right now for Elon Musk,2023-10-31 21:19:00,21,-0.6249
TSLA,2023-10-31,09:18 PM,Netflix Flexes Its Pricing Muscle,2023-10-31 21:18:00,21,0.0
TSLA,2023-10-31,06:45 PM,Tesla and Netflix. Talk About Hot Topics!,2023-10-31 18:45:00,18,0.0
TSLA,2023-10-31,05:58 PM,Tesla Prevails in One of First Trials Over Autopilots Role in a Fatal Crash,2023-10-31 17:58:00,17,-0.7351
TSLA,2023-10-31,05:42 PM,10 Stocks That Will Skyrocket,2023-10-31 17:42:00,17,0.0
TSLA,2023-10-31,05:30 PM,UAW aims to expand union organizing after Big Three deals,2023-10-31 17:30:00,17,0.3182
TSLA,2023-10-31,04:47 PM,"Musk says Tesla aims to make 200,000 Cybertrucks a year",2023-10-31 16:47:00,16,0.0
TSLA,2023-10-31,04:14 PM,Tesla Wins First Jury Trial Over Fatal Autopilot Crash,2023-10-31 16:14:00,16,-0.3612
TSLA,2023-10-31,04:13 PM,Tesla Erases $145 Billion in Valuation on Demand Woes,2023-10-31 16:13:00,16,-0.5267
AAPL,2023-11-05,10:02 AM,"AirPods, iPad updates weren't ready in time for 2023 launches",2023-11-05 10:02:00,10,-0.2755
AAPL,2023-11-05,10:00 AM,Big Techs Growth Status in Doubt With Weaker Sales Outlooks,2023-11-05 10:00:00,10,-0.4215
